log_id,occurred_at,source,incident_category,risk,pii_status,pii_summary,analyzer_reason,redacted_log
LOG-1763387213816-574,2025-11-17T13:46:48.041Z,웹 애플리케이션,credential_abuse,High,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","SQL 인젝션 공격 시도가 탐지되었으며, WAF에서 차단되었음. 공격자가 비정상적인 SQL 쿼리(' OR '1'='1')를 사용해 인증 시스템을 우회하려 시도함. 'guest' 계정 대상으로 반복적인 접근 시도 가능성이 있음. 외부 공격자가 시스템 취약점을 악용하려는 명백한 악의적 행위로 판단됨.","2025-11-17T13:46:48.041Z WEB_APP[waf] WARN sqli_detected user=guest src_ip=[IP] uri=""/login"" param=""id=' OR '1'='1"" action=blocked"
LOG-1763387218792-541,2025-11-17T13:46:54.037Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"정상 시스템 상태 확인(healthcheck) 목적의 모니터링 로그로, CPU/MEM/DISK 사용량 및 서비스 가동 상태(svc=web_app:UP,db:UP)만 기록되어 있음. 외부 전송이나 민감정보 참조 없이 내부 리소스 점검에 한정됨","2025-11-17T13:46:54.036Z monitor[agent] INFO healthcheck ok cpu=35.9% mem=25.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387224764-988,2025-11-17T13:47:00.038Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 시스템 건강 상태 확인을 위한 일반적인 모니터링 메시지로, CPU/메모리/디스크 사용량 및 서비스 상태만 포함하며 비정상 활동이나 민감정보 전송 등의 위험 요소가 없음","2025-11-17T13:47:00.038Z monitor[agent] INFO healthcheck ok cpu=21.9% mem=55.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387237506-110,2025-11-17T13:47:12.040Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상적인 파일 접근 로그로, staff02 계정이 공유 문서에 대한 읽기 권한을 정상적으로 사용하여 PDF 파일을 다운로드한 기록입니다. 외부 전송이나 대량 데이터 처리 흔적이 없으며, 시스템 운영 범위 내의 일반적인 행위에 해당합니다. IP 주소와 같은 추가 정보가 마스킹되어 있어 비정상 접근 여부를 명확히 판단할 수 없습니다.","2025-11-17T13:47:12.040Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1778KB src_ip=[IP] result=OK"
LOG-1763387243101-590,2025-11-17T13:47:18.033Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"정상 시스템 상태 확인(healthcheck) 로그로, CPU/MEM/DISK 사용량 및 서비스 상태(web_app, db)만 기록됨. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 전혀 포함되지 않았으며, 반복 실패/외부 전송/대량 처리 등 위험 요소가 전혀 없음.","2025-11-17T13:47:18.033Z monitor[agent] INFO healthcheck ok cpu=27.2% mem=27.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387249321-580,2025-11-17T13:47:24.036Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상적인 로그인 성공 로그이며, 계정 인증 성공 후 추가 의심스러운 행위(대량 데이터 요청, 반복 실패 등)가 확인되지 않음. 사용자(carol)의 로그인 성공 이벤트는 단순 시스템 모니터링 범주에 해당함.","2025-11-17T13:47:24.036Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=159ms ua=""Chrome/120"""
LOG-1763387255242-88,2025-11-17T13:47:30.036Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"단순 시스템 상태 확인을 위한 healthcheck 로그이며, 정상 운영 범위 내의 리소스 사용량(cpu=24.1%, mem=23.6%, disk=70%)과 서비스 상태(svc=web_app:UP,db:UP)를 기록한 모니터링 로그입니다. 외부 전송이나 비정상 접근 시도가 없습니다.","2025-11-17T13:47:30.036Z monitor[agent] INFO healthcheck ok cpu=24.1% mem=23.6% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387260891-387,2025-11-17T13:47:36.036Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 내용은 정상적인 로그인 성공 이벤트로, 특정 보안 위반 또는 비정상 패턴을 나타내지 않습니다. 사용자 'bob'의 로그인 성공 기록만 확인되며, 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않았습니다. SRC_IP는 [IP]로 마스킹 처리되어 있습니다.","2025-11-17T13:47:36.035Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=124ms ua=""Chrome/120"""
LOG-1763387266700-47,2025-11-17T13:46:42.036Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그는 정상 시스템 동작이며, 사용자 bob의 계정 인증 시도가 성공적으로 완료된 것을 나타냅니다. 외부 전송이나 비정상 접근 패턴이 확인되지 않았고, 민감정보가 노출되지 않았습니다. src_ip와 같은 필드도 마스킹되어 있어 위험도가 낮습니다.","2025-11-17T13:46:42.036Z WEB_APP[http] INFO login success user=bob src_ip=[IP] method=POST path=""/login"" status=200 resp_time=196ms ua=""Chrome/120"""
LOG-1763387267270-334,2025-11-17T13:47:42.034Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 작업으로, 공유 문서에 대한 정상적인 접근 이력입니다. 사용자(design01)가 권한 범위 내에서 매뉴얼 파일을 열람한 것으로 판단되며, 외부 전송이나 반복 실패가 없습니다. 로그 레벨(INFO)과 결과(OK)가 정상 동작을 나타냅니다.","2025-11-17T13:47:42.034Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=307KB src_ip=[IP] result=OK"
LOG-1763387272847-768,2025-11-17T13:47:48.036Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","사용자 design01이 공유 문서(/dept/shared/manual_v3.pdf)를 읽은 정상 접근 로그입니다. 접근 결과(result=OK)와 파일 크기(1898KB)가 일반적인 문서 읽기 패턴과 일치하며, 외부 전송이나 대량 처리 등 비정상적 행위가 확인되지 않습니다. 단순 모니터링 활동으로 분류됩니다.","2025-11-17T13:47:48.036Z FILESRV[access] INFO user=design01 op=read path=""/dept/shared/manual_v3.pdf"" size=1898KB src_ip=[IP] result=OK"
LOG-1763387279192-810,2025-11-17T13:47:54.038Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 내용은 사용자(user123)의 정상적인 로그인 성공 기록으로, 상태 코드 200과 158ms의 응답 시간을 나타내며 개인정보 유출이나 계정 악용과 관련된 이상 징후가 없습니다. 단순 모니터링 범주에 해당합니다.","2025-11-17T13:47:54.038Z WEB_APP[http] INFO login success user=user123 src_ip=[IP] method=POST path=""/login"" status=200 resp_time=158ms ua=""Chrome/120"""
LOG-1763387285426-212,2025-11-17T13:48:00.038Z,로그인 게이트웨이,credential_abuse,High,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","동일 계정(admin01)에 대해 11회의 연속된 로그인 실패가 발생했으며, 이는 계정 탈취 시도 또는 무차별 대입 공격(Brute Force Attack)으로 추정됩니다. 잠금(lockout)이 활성화되지 않아 지속적인 공격 가능성이 존재합니다. src_ip가 [IP]로 마스킹되었으나, 추가 조사를 통해 IP의 정상성 여부를 확인해야 합니다.",2025-11-17T13:48:00.038Z LOGIN_GW[auth] WARN too_many_failed_login user=admin01 fail_count=11 src_ip=[IP] lockout=false
LOG-1763387290846-736,2025-11-17T13:47:06.043Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"cron에 의한 nightly_full_backup 작업이 정상적으로 완료되었으며, 오류 발생 없이 NAS 저장소에 백업을 성공적으로 수행한 로그입니다. 반복 실패, 비정상 접근, 외부 전송 등의 위험 요소가 확인되지 않습니다.","2025-11-17T13:47:06.043Z cron[backup] INFO job=nightly_full_backup status=OK duration=792s errors=0 target=""nas01:/backup/db_full"""
LOG-1763387290911-395,2025-11-17T13:48:06.038Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 시스템 건강 상태(healthcheck)를 정상(ok)으로 보고하는 INFO 레벨의 모니터링 로그입니다. CPU, 메모리, 디스크 사용량 및 주요 서비스 상태가 안정적으로 나타나고 있으며, 민감정보 토큰이 포함되어 있지 않습니다.","2025-11-17T13:48:06.038Z monitor[agent] INFO healthcheck ok cpu=25.2% mem=29.6% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387297268-207,2025-11-17T13:48:12.037Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"시스템 건강 상태 확인(healthcheck) 목적의 정상 모니터링 로그로, CPU/Memory/Disk 사용량 및 서비스 상태(svc)만 기록되었음. 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 없으며, 외부 전송이나 비정상 접근 시도 등 위험 행위 없음.","2025-11-17T13:48:12.037Z monitor[agent] INFO healthcheck ok cpu=15.3% mem=55.0% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387302604-977,2025-11-17T13:48:18.035Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그 내용은 사용자 'carol'의 성공적인 로그인 시도를 기록한 정보성 로그입니다. 상태 코드 200은 정상적인 요청 처리를 나타내며, 응답 시간도 151ms로 일반적인 수준입니다. 외부 전송 또는 비정상 접근 패턴이 발견되지 않았습니다.","2025-11-17T13:48:18.035Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=151ms ua=""Chrome/120"""
LOG-1763387308958-329,2025-11-17T13:48:24.035Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상적인 파일 읽기 작업이며, 공유 문서를 조회하는 단순한 모니터링 활동으로 판단됨. 'INFO' 로그 레벨과 성공적인 접근 결과(result=OK)가 확인되었고, 민감정보 토큰이나 비정상 패턴이 포함되지 않았음","2025-11-17T13:48:24.035Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=820KB src_ip=[IP] result=OK"
LOG-1763387315589-72,2025-11-17T13:48:30.036Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"이 로그는 시스템 백업을 수행하는 cron 작업에 대한 정상적인 INFO 로그입니다. 작업 상태=OK, 오류=0이며, 사내 네트워크 저장소(nas01)에 대한 백업이 성공적으로 완료되었습니다. 외부 전송이나 민감정보 토큰([EMAIL], [PHONE], [CARD], [RRN])이 포함되지 않은 단순 모니터링 로그입니다.","2025-11-17T13:48:30.036Z cron[backup] INFO job=nightly_full_backup status=OK duration=872s errors=0 target=""nas01:/backup/db_full"""
LOG-1763387322799-169,2025-11-17T13:48:36.036Z,CRM 시스템,exfiltration,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"CRM 시스템에서 analyst01 사용자가 customer 테이블의 4,840개 레코드를 name, phone, email 필드 포함하여 CSV 형식으로 대량 내보내기 수행. 개인정보 토큰([PHONE], [EMAIL])이 포함된 데이터를 외부로 전송할 우려가 있으나, export 작업에 대한 명시적인 승인 여부 및 사용 목적 확인이 필요. 유사 인시던트 사례와의 연관성이 낮으나 대량 데이터 처리 특성상 중간 위험도로 분류","2025-11-17T13:48:36.036Z CRM[export] INFO user=analyst01 op=export object=customer rows=4840 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763387327686-102,2025-11-17T13:48:42.040Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정규 직원이 내부 공유 문서를 정상적으로 조회한 시스템 로그이며, 민감정보 토큰이 포함되지 않았고 외부 전송 또는 비정상 패턴 없음. 단순 모니터링 범주에 해당함.","2025-11-17T13:48:42.040Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1825KB src_ip=[IP] result=OK"
LOG-1763387333712-105,2025-11-17T13:48:48.031Z,로그인 게이트웨이,credential_abuse,High,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","cto 계정이 MFA(다중 인증) 우회로 의심되는 3회의 로그인 시도를 외부 IP([IP])에서 수행했으며, US/KR/DE 다중 지역 접근 기록 존재. 결과적으로 차단되었으나, 최고 기술 책임자(CTO) 계정의 특성상 계정 탈취 및 내부 시스템 접근 가능성에 대한 심각한 위협이 확인됨","2025-11-17T13:48:48.031Z LOGIN_GW[auth] ALERT mfa_bypass_suspected user=cto src_ip=[IP] geo=""US,KR,DE"" attempts=3 result=blocked"
LOG-1763387339591-884,2025-11-17T13:48:54.035Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그는 시스템 건강 상태 점검(healthcheck)을 나타내는 INFO 수준의 정상 기록입니다. CPU, 메모리, 디스크 사용률 및 서비스 상태를 모니터링하는 기본적인 운영 활동으로, 개인정보 처리나 비정상적 접근이 없으며 단순 모니터링 범주에 해당합니다.","2025-11-17T13:48:54.035Z monitor[agent] INFO healthcheck ok cpu=23.0% mem=37.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387344729-202,2025-11-17T13:49:00.037Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그는 시스템 상태 확인을 위한 주기적인 healthcheck 기록이며, cpu/mem/disk 사용량 및 서비스 상태만 포함되어 있습니다. 개인정보 토큰이나 비정상적인 접근 패턴이 없어 위험도 Safe로 판단됩니다.","2025-11-17T13:49:00.037Z monitor[agent] INFO healthcheck ok cpu=43.4% mem=48.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387351204-483,2025-11-17T13:49:06.037Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상 로그인 성공 로그는 사용자 인증 후 시스템 접근 기록을 나타내며, 상태 코드 200과 응답 시간 53ms로 정상적인 웹 애플리케이션 동작을 확인할 수 있습니다. 외부 전송 또는 비정상 접근 시도가 없어 위험도 낮음","2025-11-17T13:49:06.037Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=53ms ua=""Chrome/120"""
LOG-1763387357517-965,2025-11-17T13:49:12.038Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 시스템 상태 확인을 위한 정상적인 헬스체크(healthcheck) 기록으로, CPU/메모리/디스크 사용률 및 서비스 상태(svc=web_app:UP,db:UP)를 모니터링하는 정보입니다. 비정상 접근, 데이터 전송, 인증 실패 등 위험 요소가 전혀 없으며, 단순 시스템 운영 로그에 해당합니다.","2025-11-17T13:49:12.038Z monitor[agent] INFO healthcheck ok cpu=42.7% mem=45.9% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387362826-131,2025-11-17T13:49:18.037Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","정상적인 로그인 성공 로그이며, 비정상 접근 또는 민감정보 전송 행위가 확인되지 않음. 'login success' 상태와 정상적인 응답 시간(172ms)이 기록됨. 사용자 에이전트(Chrome/120) 및 HTTP 메서드(POST)도 일반적인 웹 로그인 패턴과 일치함.","2025-11-17T13:49:18.037Z WEB_APP[http] INFO login success user=alice src_ip=[IP] method=POST path=""/login"" status=200 resp_time=172ms ua=""Chrome/120"""
LOG-1763387369726-475,2025-11-17T13:49:24.036Z,웹 애플리케이션,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","로그인 성공 로그이며, 사용자 'carol'의 정상적인 접근에 대한 모니터링 기록입니다. 외부 전송, 반복 실패, 민감정보 노출 등 위험 요소가 확인되지 않습니다.","2025-11-17T13:49:24.036Z WEB_APP[http] INFO login success user=carol src_ip=[IP] method=POST path=""/login"" status=200 resp_time=77ms ua=""Chrome/120"""
LOG-1763387375509-242,2025-11-17T13:49:30.034Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그는 단순 건강 상태 점검(healthcheck) 결과로, 시스템 자원 사용량(cpu=22.6%, mem=29.1%, disk=70%)과 서비스 상태(svc=web_app:UP,db:UP)를 정기적으로 모니터링하는 정상적인 시스템 동작입니다. INFO 레벨 로그이며, 민감정보 토큰이 포함되지 않았고, 비정상적인 접근 또는 데이터 유출 시도가 확인되지 않습니다.","2025-11-17T13:49:30.034Z monitor[agent] INFO healthcheck ok cpu=22.6% mem=29.1% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387380690-632,2025-11-17T13:49:36.034Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"시스템은 정상 작동 중인 healthcheck 로그이며, cpu, mem, disk 사용량 및 서비스 상태(svc)를 주기적으로 보고하는 모니터링 용도입니다. 개인정보 토큰이나 비정상적인 접근 패턴이 발견되지 않았습니다.","2025-11-17T13:49:36.034Z monitor[agent] INFO healthcheck ok cpu=26.8% mem=31.7% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387387214-947,2025-11-17T13:49:42.039Z,CRM 시스템,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"4842개의 고객 레코드(이름, 전화번호([PHONE], 이메일([EMAIL]) 포함)를 CSV 형식으로 대량 내보냄. VIP 고객 포함 가능성 있음. 정상적인 업무 목적이라면 검토 필요, 하지만 민감정보 대량 전송은 유출 위험으로 평가","2025-11-17T13:49:42.039Z CRM[export] INFO user=analyst01 op=export object=customer rows=4842 fields=""name,phone,email"" filter=""recent_signup&vip"" format=csv"
LOG-1763387393201-347,2025-11-17T13:49:48.035Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"시스템 상태 점검을 위한 정상적인 헬스체크 로그이며, CPU, 메모리, 디스크 사용량 및 서비스 상태 정보만 포함되어 있습니다. 외부 전송 또는 계정 악용과 관련된 행위가 확인되지 않았습니다.","2025-11-17T13:49:48.035Z monitor[agent] INFO healthcheck ok cpu=28.4% mem=58.2% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387399234-242,2025-11-17T13:49:54.034Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","단순 파일 읽기 작업으로, 접근 권한이 있는 staff01 사용자가 공유 문서 경로에 정상적으로 접근한 기록입니다. 결과값이 'OK'이며, 민감정보 토큰이나 비정상 행위 징후가 확인되지 않습니다.","2025-11-17T13:49:54.034Z FILESRV[access] INFO user=staff01 op=read path=""/dept/shared/manual_v3.pdf"" size=872KB src_ip=[IP] result=OK"
LOG-1763387404756-114,2025-11-17T13:50:00.035Z,시스템 배치/감사,monitoring,Medium,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"로그 내용은 nightly_full_backup 작업의 정상적인 완료 상태를 나타내며, 오류 없이 746초 동안 수행된 정기 백업 작업입니다. 외부 전송이나 계정 남용, 설정 오류와 관련된 이상 징후가 확인되지 않습니다.","2025-11-17T13:50:00.035Z cron[backup] INFO job=nightly_full_backup status=OK duration=746s errors=0 target=""nas01:/backup/db_full"""
LOG-1763387410785-497,2025-11-17T13:50:06.042Z,시스템 배치/감사,monitoring,Safe,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,"해당 로그는 시스템 정상 동작을 확인하는 healthcheck 로그로, CPU/메모리/디스크 사용률 및 서비스 상태(UP) 등 일반적인 모니터링 정보를 포함하고 있습니다. 개인정보 토큰이나 비정상적인 접근/전송 시도가 발견되지 않았습니다.","2025-11-17T13:50:06.042Z monitor[agent] INFO healthcheck ok cpu=44.2% mem=43.3% disk=/ 70% svc=web_app:UP,db:UP"
LOG-1763387417952-380,2025-11-17T13:50:12.040Z,오브젝트 스토리지,exfiltration,High,No PII pattern,정규식 기준 민감 PII 패턴 미탐지,cloud_user 사용자가 'internal-docs' 버킷 내 'project_plan_v2.pdf' 객체에 만료 기간 없이 공용 링크를 생성함. ACL이 'public-read'로 설정되어 있어 외부 무단 접근 가능성이 높음. 내부 문서의 외부 유출 위험으로 인해 심각한 보안 위협 존재,"2025-11-17T13:50:12.040Z S3GW[audit] WARN user=cloud_user created_public_link bucket=""internal-docs"" object=""project_plan_v2.pdf"" expiry=none acl=""public-read"""
LOG-1763387423518-253,2025-11-17T13:50:18.050Z,파일 서버,monitoring,Safe,No PII pattern,"민감 PII는 없고, IP 주소 1건만 탐지됨 (정규식 기준).","일반 직원이 공유된 매뉴얼 파일을 읽은 정상 접근 로그입니다. 파일 크기는 1638KB로 대량 데이터 전송에 해당하지 않으며, 외부 IP나 민감정보 토큰([EMAIL], [PHONE] 등)이 포함되지 않았습니다. 시스템 권한 범위 내의 읽기 작업(READ)으로 계정 남용 또는 설정 오류 의심 요소가 없습니다.","2025-11-17T13:50:18.050Z FILESRV[access] INFO user=staff02 op=read path=""/dept/shared/manual_v3.pdf"" size=1638KB src_ip=[IP] result=OK"
